puuid,summonerId,summonerName,riotIdGameName,riotIdTagline
1HnOIEUpff12QN_t21tfYIqG3yTGx0S2edoRPP6k43P4oBWtmpEHFDVWGhdbqwp3mSjRITrCbWXkKw,4u7SOAf99ihYIFfgusmjvlXt-gDXmNZQCzKeWJmO7C8lg4LVK1bkhZSxDg,MIRAI547,mirai,00547
583yirWpyN5nFeit7n8KfqicNSIzJ-hwCAIAcsU_o9Lh0xb2nX9EYOV9CZFXXqdNLSFQFM1r4wm_BQ,DMkAq1UaNECfP5SVayCO2_MvCfsAcforQRsXa3VKlR4cGeVEYeSENE73eg,thug ward,thug ward,BR1
Zicr7XuHkbDidMZZuOKQ-TOWO7p2i51YSs8668U-rOayf6dB9hfLmUBu0EsIfsEWxhT7hw_CVWSIFQ,PdhbuOuWxdyTwrxaceWOTAHtIPvIgiQqmpJe8y0K-8IC8w,morallesz,moralles,xyz
kZwxHgSnnrCSq80ydhNHfcBenMkvrjA5gRMx1c3KWfF4lg1nemLWoQ7_fivmGtkQBvf2IUNuYe9erw,UT9M1t2rxSviaVZkT3qVWIHStIznrJnpKB4pCc62DfSuvQ,PNG Thunder,PNG Thunder,PNG
mvDhFC7H2rS_uHswQ3qZPop67Tpp30GL_kluU4QDs2ym35ZdjPcChX1RvdoN50AJqCLql0Z1-DmEOw,CfYRBLCHxP9BSdgn1QmH_Q9Vpv0pgiGcTOW6k20OgbNTrkE,visceras,visceras,JHIU
tEzl_irpbQqikcz5c387Fs7qOAgOpWshsGwiMycm3ir6qBRvo2r5Fhs0ruQDcMBcAiKAzL3guhWW0A,Qs7rgI0T8MsPIhITMyJp8PFXQkF3Yq2XDnkxmEe_Nj4CrOI,fourth horseman,easymoneysniper,BR3
hHQnfBKkiTBpV8sLVyykDeMlpnynJH_rjUFqzqZiUmIMwpx_Ufgd4V-jd1awlf0KTpFcI_2RnyE19A,f3-VVYhvUp7eQH2mKinWqrEbJiaNUOeMvmHrOHWaHCz5lA,EйderDragoй,Mercylol,777
oyK2AZ3jrMDjg_Tkh5ne_lH9e9lPtgmX3XZFT3JR38oLVhJDNBAFy1essvMcr-T6i3MfGAxN2dspaQ,4C7aYluRWLLi3kL1Kk1QVFgs1WbZhxmsUuQ-e-t-gFmTmL4,SIETECEROSIETE,SIETECEROSIETE,BR1
mg7556dRnu2FGsbUBZseM3hrpXYGZcx-gfKm0mssxrIZ5pdqERIrv6KjrK0g6crswhXMsNwJm5Is_Q,_dwLRBgtm03QKd-nFApOP-2m-DGYCl9cT3lU_PhG9bXOf1c,ego pro me,ego,2512
QmZnHXohcvC5MbcVFmlJ8DmtNzBhVQYYbSYz2Eahi9ZJXo7c68kryv-0fAKlK5VLoQJH-BMC0kfQWg,P4Cm7RdsJ82zj7Vlel7mkEvGLjk9lPi2eNGagO16lO-4C8k,joohn,joohn,BR1
7IMQND1bss_2fTpjXKRQoDeW-3Bx7upMV8l7swkgXEHWBipc-MjxQ5gWXTc91QTo-hY7MCOCW-MaQg,-glGY8KffdVFMdBDHDmkh9Ev0Flhy6vnSzChbzQjIf2wMw,GabrielMagnata,Baki,EZ1
Bf03Q4rpWQG1GjQ6dUFb_3dtyCx7nCqyUztmfY6LKbz7qvnoiZBuccYO9--yCusvG_KOglUq7s6lig,kOlndN3NgI0GCDdAUvByy0qg9Z0MgXSM8sCyYOh4zWFqqN7NjjFR4Nwclw,,Unlucky,BR3
_IC_rvo-vv_bUaaW56MyTUFDxQUT1DuDmIsdm5ZBA6PGXI4bGyYRDxpk4_uLSJ7b3vLKLgMAAK1gfg,g6TMMVgGMz2qeva38HPwgp3LmU1161yx-kJAiWNTcAWSlg,ST LosT rx,ST LosT rx,4977
fTkSGnPZ-sWIIPcY3-lvqg9UHhiZEyNYWhy-DIENVZgP5CRJt1dcUtIztJBAB6huvTg9Td4hD7QLWA,JCQmI1OprLmRFX3Nw5xwWr3ZTeUHYDQXyaJCxh3wU5LJjo4,FA 357,Percy,357
XxpSNmbO1qadRcD54EP5ocP9tsNYcq7aBs-UyZSnV9vyRV3l00aYQ_UMIX2pSquN42BOqNTwq_kP-w,9gRnjdv003Pv6pWmpoDVrAgaNLeNQ8nTOWk5i8FC9bGAds0,I 2r I,Bagricius jr,1608
Ciphl4Ttn6wLqr7ueJPgIDSrjmypwsi1BWc4hxtq5iP0b8IOVzz0iHX-YEaiOmmuMEpqNBbyAqfEYg,LmN-j5XhzncTFI3H4CNVvs8FHKxyUsRKPIS5EpDPYAsy,O KOALA,O KOALA,KOALA
4Z5y1JJNGieN-Zn1P0qJ3kWyCrQF_VQ_zzqkv126oyKlPwQf2S8IujZJfveyqqkQhC5AN6sRgSnOTw,nn7a1piK7G6cjWq-YZiySPpQWmldk8gIC7TQ6FGwQNzpgWYudll4IzS9tg,vinlandsaga96,midboom22222,BR2
V2kKq0l6JhCr9QZWr_1orDNS4yrPOwr-avEp5LzjqC_G7jt1b0oVsskFM4eWTNF27W8tJFKZ89Q5Bw,DeqQO0Cb1T-ft4TQeibzjaPAkF1PZ0bA6ljPReLudxCxJg,VlCTÃO,victor dog,FLA81
D2zuDEIg8j8G4tSOOQn2F1ncN1ICQ2wJlZeh2UhbQjwgw58H2rhBMWrWfH5ortOMYH2BRdUd0INFwA,TezZHlqSFp0Q-Jwox9n-ShPKF_7_LMBjaxTV-ty2vFSjeqPTBoOo7yRong,jotinha aplica,JV DESGRACADAO,PUT0
WPVTuTeWg158hXtMGbL7BI04YzJ6K8QgFwZzmbLmQU5Cc3Tb5FyDFRHgJw0esaLCjn5XUYuOnMHrWw,NeN2FF5EZJfqjL014v4d-zBWtVv7OaS_WsWu4lY4468cGRo,Thõm,Thom Troglodita,TOP
gWJ4CQd2SVdKUWULzwcPlOUpCBBdUd4Ut6oRt-LznSAwrHqqaar3a1PQkVBnIrzllk6LGfJ6bYBBbg,X1i3NoXsMzQn29MpgWn3eYEY2N7Ooe1eoUuFrStJZCR0AsI,Basilisko,Basilisko,BR1
psmwSccOBg8HaCZQKE1rARXK23CpwPqfqcWvgk5uE0gDHJiOQ0aqYcqZnZ3VQNqktnpEWhVK283ysQ,PW0Jm33Vt8qVqxPiLRo6-YiyccrHSbdOu7Sv2ExjoloepgN_ZVjDJPQyZg,Vayto,Voodo é pra jacu,Vitor
p8YzqWqm4mBHuPnjpjU_ZA5ojbDgSZj8OWvLNo37N4doffvEgwByt3hu6QshDIY-YwJGydMtJwJaYA,UJ-CFq-i80oSzuJmyDvjHiRStnoTI7PApztQULhgutXVZ0q2ZDzq0Xfpxg,MEU JG É PRATA,LBB,BR2
P1Aisw3L4wJAqGq8-WQ15iAdkjGXitGqhDtMtlorRwi7-fbeN0VrsE13dPz6mko9xBaCDsPluTk8Mw,Ph2HvtMz0wnDo5vBALdZwnR7z4CF6rcOsSj09BWF78MjgrUXMca2Pp4Luw,minohminohminoh,minoh,001
1IYUwsQaT_I8roaRB5r_ClBVnkQ2R_QVfnTUYLLw8fbw2MZ3YjgOsHM7oj9iwj41gSHreCNkKzmCWg,WHJ6VUwZIyzG-aHj8WSb75UUgXOB3U0-mXwtj52Jd05_uAs,lKriegl,lKriegl,BR1
mC4i_577oKi0ggN-_uRVD5wU0HkzLjdNGt3gq478zQZsausfC49mAqA62ZYimBB5BC_IThRq8qCdHw,_a4HaUupWcAt8CHO-RzoPb3Vx9HdKLVIjo5bsD6PCZlGb34,atrïxa,zuhn,nohat
OiHX6ntV8ipUhKuVtam4nMT6uRBFOEleCioEGKcES2uOxUu_8UgXR4YyE1d07Hc_g1bqpL4yl-0LSA,yJSqpsMlsr8rHOHRO1z6e0bgHIuKMa9d1rTt9phjtoOaGA,Nayrü,Nayru,cat
Q3SEg5n1EreYCgJycdprrcz07MZX8RmbrtMdpITyFXh5BFy5Eg7VMyYl-4CqkHMSP26FT3EevGG4OQ,VsH9QG5dc2KRDpaYUMua86iL4pSJg-Y6xE8QEY9YH-7YvEyL2jz5VizulQ,Rammus De Botas,Rammus De Botas,BR1
xIyvZVE0GVLOLXfc1DjLMqA4yzpfiILS1JiwgKVehS5qkA_xWsR2Av4JGjFpYLlkkiM8NTXYTN-3ZA,TV6xgJmo-koNFgmc_z9YduiYG1UzuOGX7nfvTiZx39vfEg,tendencia,kim,kira
mPHUXEbr6Mc1oxj-umGBse8hQ_tvtf_nt_xjFwZ1PZQKupeZpPz_rPkkpq6_gBZbHNGSQ6W5fQJ8cg,IuLivkcblscSsFwsU3XWYPc5pnhXxpdkA3J17B7zCyzq,look within,sword skill,001
AWlNlaoRAEky5wCFWBXnvJARL8Yv9vfs6s3TFqDf2vy16df2AZm_PcZEGfiLMWY6-x8ljz-yOwNcyw,Ob_J_Bcx-QZMirgGb7gkORLd2vFdc8tetSR6nUCQP1N-,BeWithUke,BeWithUke,BR1
ktRW_giBVh_-1TCG4c1z0nzYmaZqX6ZeNWVMxrjqw5vpgQN2_WKKaou9VFcIUiiNUkiRPX29lsyb1Q,iPGsJ6x--srD1J0nEPls73XopO-MsxavYziApPNtELBnhjI,Peruca da Shein,Peruca Da Shein,000
U97ULwjt9pBxnt0LTedqiDrITYLKeGiW-6j2FuRIZbb_FmvY49q13XciWPjfXemShZNARpyr6BQUmw,i-2_kQZiay2S-5ZU8suXqyB-kzM6t3_EEe7XH4ezXXh_6kY,eojessé10,eojesse10,4195
tLVzchN4z5lYIo7s5AVT2A8ZAISCBCMyRqvuvHg1Ei3DiOqRAlSQ9FLtKjMvdwm-Lf6cgvP1fLM0Kg,zKfO7qzhKYqonnn3vqVT8Ijghubb3XuaCT4FBtOy1Nfjr-w,data,data,NEEKO
nuxUDkJw0nzXNZdB4ygfkjbJDosL7eDYG9m851SgpkTymD3SFsmVmSpUNtU2SuPieMtzS1I2BOBlqQ,CU9irNQqD-5QlV-M2nmp2rRKT3WUW5nNbrLqnX3ZOMc5rwM,jayponês,jayponês,BR1
kjVMsoRW7egbv4fBnZigO95hiwfiqUyL21A8CGf2pwLVSG7Yh81PmlLBMGOYteteWtvX2PiGXoMGqA,yExMNZcDFzl2IrFtndyl0gMsgLpO1UDwi_KXnpe9NdZTX90,sayuchanks,angelic,zzz
YcaBYEjtRcW8-xWVvjJBiOXy3-Vp483VjvXlT4sJ3jZKYwstnMfim5NQBfdubX88nJywYcBKanBo8A,98A9R4RKsVHkCJ9SzkD_VL4TZBOehgloq_bohW5N7u42zpA,Manel1,Manel1,BR1
Adle9mOPKCh640RbI6UgOj8MqPaSxSpK5nwULp4g72fB3uqdydticUNb_OUIfEUVHuG0CnwW2J-DeA,zZdt9bzPbS7NmtOPMYDmWH7HOAOxiFqtNVr_PWkRMYFILvU,night clown,cute shaco,1971
whelbyqHh3eBumI2s20JrzpyrxRyoXdW4bZppTyr-Am5qPZwDay9GciKVSg03cfdYUsiiL6DSqaJKA,CT5PCcwog21Mh5JzGGfedN8TgdqMkkM1-VvEexDLX7SsMg,Moeeb,Moeeb,BR1
-SlhSNb1PrYOtcWzON-gsdFQD0By9SkU7XmAJ6UJzudanX6oiLxUM0UKBUgAIeITjIzld0Ct2UK1Lw,lJcfvgkFlIIgTfiIWgQezRh8ESI29AtJKztPuuCiZM54Dw,GENZest1,Bad Boy,neve
pIPqLcDjndrNadRnrKOId2Fb_vM3DKnuKiZXp293XiZo_1m_FltSnh9QDBJHgQUgwdk0HJa4HiZi_w,nwnaya3LWDuPwUMJn0im73tfEYtTYoXNkwh5gxmKVJE3bMA,EsCaNoRDOrgulho,EsCaNoRDOrgulho,BR1
NSKNT9ZWlp0vyGHKNlm0J5iM97UdWrNuTPdqmuX8T7Hd9Lojwp2gLecu2_aCFZNhcQSjtmvwyQllZA,J1EAe7G_untqa--Aaj3n6nw9PiFtqYQ9gXF5ZfHvdfXJH-k,Junim me inspire,Junim me inspire,ATROX
9Tq8CAw37TN_yUWCT3vQx3R6m05_TCxsAw9Ro3MJd-mX1FT2jJvo9GqHS2ktd0g7DG3cBfG0zZgNaw,dt-kzg3ovSYznuydq0PH4HSQW6EAMIiAajtQVuyufKxXAQ,Nanaite,Nanaite,zero
TkttMLEcnBhQ_VOpbh-hgkUNGgnlN4nEDgktpdxKfyvwkz60HOq0t5-nMM_087ZDtptAjDxheRYTKA,wBzBcjCaIZxj-yGOcoN4T8U4_rgqgG5reomnGzfiUjqmeg,izana,Izana Kurokawa,2334
voTE2KgXXbUADZOVJcWIk0CbmLZ13dMRJGB1YXwPGGF5SVY1R248v-HbfzgKdA6LfNc5kxPe-tn-sw,XCF4ijC_4iXkr1X02KkijuK1jwP5aaxdecQhOkyG46x8Wog,23q108u41oqihur,Zyb,3082
VEyLdh5izDgupxpwLk9_vadwWSWiG7YSLiqkZn-NQ0EXAwMziSvEHUE9UqC4gSArrXhPnVunuI39kA,3A354FlHvX-zJe_Awe6z2Zsb2vyMJO4bgnibfgfEp_0sFjW3XIJyrNRngg,Cream n Cookies,ChocolateCremoso,Creme
HdXdq6GDwlCRn810I1oY8mXXpB8CCct1Z6cIYwd--L56g5GWNUFzY29j5j0TSKG1xJJxGbvQlgTamw,sCZFITcLorjw357ONQb7_TPlIb-5_W9ffCrMAO2WJ6tcXYw,darlìng,Avareza,Ozen
D8Tw8X-CXKGm4gFLx_RKIMCOlciwAOpJ89FLil3sXHdBL40f--2COuWShVpB2J-wIHFVEuDmlq49EA,_F0qSWXPn98Fpkjk193cBHXT25PXxrFIO12Frv6HOCnVwFA,Heinskaut refur,Heinskaut refur,BR1
pCfwfVHG4VloCD2gJZ3PfcG77oRj0zCMX0vdlefwx0WKpq-HDDXENLi1ut34-J3u2rHWH13O6ER5lQ,-qJjU70HPUHhvMO3jjCJtW3re4fnNSf5MI8CO9h35wZF8Bo,ttv freneticlol,ttv freneticlol,BR1
uxYUjFOsA7veVPrgz1MJQS38JtbcBgj5JM7c84rhfuHxAT0PpQakL5Q_ovHKkyMDeaMPpOgmLGG8sQ,K1Vfvsmc0vauDgupc__DMENfd0P8kgE41SX9oDJ2Ip41FQ,MK Pem,Doctorballs,6570
p8484TcNQm35ToijbUXH0s7r3Ak3L3_t-YQt6kXKd78GWuP2URZewyxIZltadyOOCSSkJ3hv1WMRKQ,CBXWHJQF3VYFzWB2xwNwMS3KTmnwa7lJcu8UukxqBBhK3ZY,LéoBARDOda20,TigasPvP,2005
8l4i8JJgtuVJ4rR0hyQ0ETTffi4FduUdMsQcr57RaHj0QWDi9oAYLSQxxQTtQJISdSESfqvOa2TCVw,SaG3qCo9t0UPSNXqlKwwDwGyk11cxgkWt3uDwflVgpnNf_s,tsukyo,tsukyo,BR1
RbwzAkJBOP6erRMCjFKP-J11M-1m1JN21wwKAQBaFOxpPx1OA2xyupb8fDYOAuEXMQCPU-LkTV8NZA,QSZnsNNKW01z5EWmMBoWOmZgNZrOGUCglz7LZKAhf1LjrOs,Marivaldo,Marivaldo,BR1
stsxX2D-4ohmEhYZ14CSHWXz8os1ks377QpKyEgb5_99APxx7eUqmb7kPm_eKFzxWQ2H2qIhYwjEIg,DQZjFD4261IM0GF9dPCXpYXpUqix79Lbhw8nORTcNRCBXKTYeODF8H4U8w,Eradandan,Eradandan,Dan
temPXcWV-tkR20hrG7IoPX9tZVVowJRJo7ReOWBnzaONd5NbiB0SR20CWCCmMDBkPa8HHYyj5YpLOg,0rqd5bQBSSHBjywrs_6I6dSdt2yRVSBJtfjPt0eEU1A1iAI,Clapi,Clapi,Clapi
yoVESz84mUpdktC9X98_1bWlA-zWMHedHXn5cAO_WXSGy9x3nlI_AoA8hdlrgPcQ-n8i39Y5-5-BIg,hICpTls2mUuIKi8b0oxYf6QuNiYHefjwajLr5S-d1rLtyto,LaplaceHS,LaplaceHS,Gwen
f-EIGso7gvPBA-5pE9UGgno9ee3w8x2F9Mb5CP3j_7tvhmjhcjj5wWFXQ_qTSR7ocE1m-ZQvX98guA,nlBTQLzP36uBgE8sAKlXEOTDlVXCd5f5DaTn4248LEERGA,Ceo Leleri,Ceo Leleri,BR1
1SB-3FZQ67pWe9RIj-R1Dehk24AOaoxBFRjE1MDv660LNyUDrpQMKLjQI1FPSOMLavlxyjS7NOpeAQ,8lPIr9dHwpbLG9oQBfWNIu9JqLjl1PnsSPM6AD5eOrjr0qRCkDc06BGqtg,russian shawty,russian shawty,BR1
uEMFflXiHJYvtYIAfCO3vnw-v2D0nEmiwpNoWncYUkkpLFG454rI20RTjCWbHw7aE7xghSYqNJpZDQ,h2eAhTZhzlUfIqWXm-wFT93Inz4RyZ1e3AwRsawoMERo8McAdU2wyXFUHA,Rinuseash,Rinuseash,BR1
OlQEgizUapRSg7V0jKywvFhB0WN1MGmNmHbVToDUgI4otswMg_CqYnNbEBWitxqZr1-xGs5GIvWFwQ,3l0WlsqyNdwUHSx5VnkSzyLlz5bW3HJD4FlkpkgYEHkrdgo,gilzão,gilzão,BR1
wM-huhTVr6FXWHYEqHUhqVLqdPosDe9vHmU7bnwJNr3UtU-MAQz74jk5P9ieDvNiHtsvbMouKXdtYQ,qfFN5B8fdtLsuXvAN6nhiEAVRLqzkgRHqchJwqCyuK6B9ck,Raizes,Raizes,Rafel
73YuYtqNqwk7TDas4MYBD6pkoCkj3nYoGwrxw6FOWSbJSE5pQ32u0NBLNsjjFGQF7AVBFsV0rIl2yg,QPfwny2ALLYfo58bDsU9mnzGg5B7POSOI1qw38crAI64ipM,anzerok,anzerok,zap
-XceP52gd7myMC9fPtCgOBxxT6FsB2a_LQSjUVJsWEq8eIBWfM4mBLdiBVvdb90w513_W6DlE3MSgg,jTIOyievmeKyW_hywy851rVMoOAVJ47wuUfz-jP8evQ6_Q,YukikuY,yuki,kmiya
EL3vdnda88plZH_nu9cIJDwOUnPgXOxeoxVxUuINsJlGc9SaVT7adycO4QzOfb8V5Y4CQ7gu7VC39A,GKQWJdCX1eLZgHEFV5gcIWNQX6F5_YTHxGDXkB1sq_uC4Jc,PEDRIN PVP KING,PEDRIN PVP KING,00000
f_LW0TFJ_a0YVnCawQyUYquB-eyzbg9LpagDDGbKbaYomCTCEyJU_bSR0cVZf62m-EkOrgNNEZXPcA,l6vV3GxQk0QPwz0GIDjQMqFi3MC7kNBOKAzf4Z2aK16XJ2dX4PZau2udgA,Phonx,Phonx,BR1
43R2m2Saxg6pIxxy_RdHgL9okvT7eUC0YOPUitSpoq_EXV-tAiKEUX-gIiCj-XoMDxzzhXL1fpyB9w,BuzJsigp60fJxx6QaqKeBgtwzsCXQ1UEui0zzs-iYMqbopU,G13 Selles,G13 Selles,Love
jfh8qkjL6rARMEks1LhBLkX3qbfupFtCeY2nvD1DFJEk7ABMIs3Cw06Sg6T4wnZQu_ITEOQlGlw3lA,cP_NDHlpU58Ve5Ag3piPn4h0C45h5WwTIK7FuqUiIkmnuNc,Zom 100,G H L,zzz
fR7PYqQsLmX3u3_IrSg29GQm43GGbnYyObeSDVtuOcbsbXHbqlyD6Mcf6Ug43kwxqPqR2Q9S1DsQRQ,MNrj7vMQsBrcBkAhuoKUj0dzaE3st_z7z-yx5a5_6--TjJyS4SvHA092uA,NMG Arima,arima,lui
zxWfij6vdtPEoSzn-GEjN8xZ5tYG-2F8dZ2UqHR3-sup8WdYkt7P1Pg1U3dHJHzri4C4SdWjg9Or9Q,meDGGZGtd-1XcGBzNEOMANN3BgS0Im9eepuQPjhU1r-FGng,Junichi,Junichi,1707
JY_1STTxYmK6xGSIl1T5bSSBEOg2snjb7MlrW9sos4uYnUpLt1UQA1zf697wgYf6JGjOs1X_wN7dgg,U_pfHEvX4U_8n7xARtrKxbmWXDL2b1wZmp9r2xZRaXxbeygkitVA0468qw,epictetus,Best Day Ever,nana
FSNHqf8fGf_cayq2B8PxSHmqI_v5B57NsyXgvyfTZpSD_Gs9k5RHUWvIJLotQz1_F_cTmnSlYprRKg,W2-fiJu-X4lMZoYRy4siQ3_-g92UnTnUdSvIIaD6t_KuUA,keйai,kenai,KING
X8NtsGks-FKr5AL5GAno0-KdedL2s70IN41Ndk2b1gN1J0eoHd0Y33sIsKrXOCMfarTZi0u-9fa8Lw,QgnU6QOLbz1ugJpLXe8B915-D7j9TAR6-szHMRwsGTLptg,Pote da Ganância,Pote da Ganância,BR1
PGOGN5-z_b7Nl9cS9_XfnlQtdDDpgfR471XqXxd_wDb9h-_brSZpRVwXhuNXjsHHAJ5PJSs95YJSSg,t2q8T3et3S4dX--dzOxWrVOMQSvKCf8kDIQCqTJWF5EX4sw,SLÄRK,SLÄRK,BR1
1uJG8cP6vRvID4Ca832R5glv4yldWvNqUW41CplcfXrB7NtaQgMzw-jcPbEO0O_0rohpmjTURR0KPQ,AwBToQmVkqnvd1QfoWGThcF3Icl8X9MdLA8MXeBg2eimOhojMgVf2e6uRQ,voices,frailty,QAQ
18sbE9ASgLAsQ-Wbqx8UlaQe-FLyZlAn4Dki0pQLWUdeGij8lsdUWif11mR2U-VsxydHHDpMIu548Q,3lf5kJEuiU_Ue4Tk8WzP9a81-7BbmYBRaIks-_JpLYhzQw,like an oath,zumpi,1113
EuvOPFM0KfvqrVU_IHNuyEJalVchiL1JT5JdBgrVTggJP08zF4dtmyCedYANcQiZSrE24Ui8yYP93g,rsGqy30KWON7wURLRTsIKw7C5mYGZCY57GHHKSqlB9DJ_Q,Kakarot,Kakarot,BR1
mPlZ3nZ5_i5VFwIDyX4zqRiZ96WxuST1LD7qfXcD_O-EDfyFMc_ivDbf-BLKuUVpTHtH2cJRXWqFhw,FGCCYc5ACJLMYjo3eTCrWzXGKC6p4ohOuGzC01ld37HLsSo,best feeling,best feeling,BR1
IiCm4MSCl0UkAqznUaf3AkrsP6fMaUJIowWoVcm0Q3C33EQXlSHFCVprel-7LjQ7pMFeh2JiWnFY2A,O0h-Z0u5AnNIcuKS-5CprOomcCHFIje98vld2EQCzr2cMuQ,madl,violent things,uwu
AEMHSQP1VqsS4bsBg9nWTlFnjPRGL7qKAZbTbB7qcGAiGU7gfvLutCV7tdAyz8AUtvrJ4c7a_cO2JA,RmDD2fSEBXUynnhyQYyUsS5VEU-98SGK80TaasCyy4SiYA,Yang Wenli,Yang Wenli,BR1
7ZNTErfy9E06adgxCNe-jUUAB0t3G0ACxUbSIP_WHRykTeWChIH6TZEqzw6x_5Jj1fhKgeGYknnBIg,wjM6SFW4H6cWXHvM5_KaBiWTuXCoPdnas-kyhY4YOGDlVqk,João Vitor 2,João Vitor 2,BR1
DyzcBtScnAdH7G2XBKPN1cGoojf2Tpk3VWGn_ExUHeOjHqeHrKl3RT9zTGnNQ3BQNg1MKyKAudTCMw,WZemJj36606i8TdVTkNj_rw37I46uEikgRZ7UaE3q0C8bA9nGlUHAyV5OQ,Kuro Madoshi,Kuro Madoshi,BR1
XlbyHteFMu9n9aMvI1jBHExuBJjrwFZVqvbuP5_OM9VfqQI8L72h7bejKD6yKlx3cHuIOYM4wXeh7g,mA5LOJxWw7DIGpWz9NKC_n3hcBx4EJPCkFKnHsWdFLWm,Ziriguiduй,Ziriguidun,4539
mPg7csHpeRufy9hnp0ShcGAqlJ_tDWd8UGWUUU-n6e-F-TTKVChV-aFiatY4gaTKXJWoUVvBRWVHzw,zJRAllQJtb-6FixzIyJIoHvc8lgA3T1a_JGv3__i_SgnR-M,impera,impera,BR1
3kOxQHIw2D6pk3tRRtassPDRkf7_wKpTDyBb_dw3HamYtFo4lGD4GO4zqzz5IJWj1pXyJuSFmmnCAg,xS8MXYZjzuqV_QtzX4eKSW3jVnOpnirOkwlVWWIzCBXGZEHz53yUDbYedA,Runas,Igor,Gori
WgabwMV5Kx7mF__X9D-9M_HsnhTE62srzfr5tCzJwv4ZpuXLThXxWLgwBOl7BNfGM_c5cutA1Whj_Q,i2sLaYIbV6A_nSB6iKMAMMz7xbYegCjNBxuTOUsJ9FaSJyk7mBNri6bvoA,Boli Guinho,Sarada,Tenzo
q2NeUmtKnJhSSnrBr5ry9k1RXHySO1wvhOZHGv6ov5c8hokoErShrVQYJgZSyHZEuN0NQIRtwfzIaw,W0dkpPbhAkc-50bp3u5M9V9Bh-YKYNbt64Em8M_zZY96y2G597GaUrN8QA,SPACING K1NG ,Spacing King,Guaxi
3kZxSsu4jhdP8ALcLTd3fWhBC4DwW-gReVewBQWpSOGpvjny2ezzX-vh4pdnUr8kQ1CX-e4cAhBHhw,3HIMyM45gMnWfabAn01N1Dsg-0HLPwBR4IVY9OxZCBqZ8wM,approve,Picolino TIPS,BR2
TkV_jDyCSOputMWkhZbxe2BrRWvbcVtq6F44DtP0PKVP_q9Nq6TXoltLtBN1nmr-_so4uoi55-mCDA,rKFS-QmEzEqH_MuYNqulMnr8RkTaeQM7Hx1wvpZ1kd-xLjA,Complexo de Leo,Complexo de Leo,2282
ZlkkLHcvwmr0ccqsssBh_XS2ppHwkprDYfMYQXXKlgngtQ8jWd-J2KpK3TlCGsCRug5kDiesENXCow,NSgr7c2RUSUAJtLHiCNLb1l_0yCdN9fnmhX6pMeqoiEXeyE,Elnelia,Elnelia,Laura
HCY0xpZPDPwM8SVGd5vtYmuYyBCo6yuiB4Q6_TJQISGH4Yz2aarurUfqneMFomv8GRmb2U9SV93HcA,7Psik3JB-Dqux3GST27Jgq5igt8evP1-f3vhcX8b-sEzFg,Loredann,Loredann,BR1
YKEP3xuk8HniilWKYzqQWrL4QtfQOwetnpqE-FvfLmIaEtOKYh5d5_G9DqSoWtykKuUELuHLs0yj-Q,5GO7BkV0EIXrOBleLNeYUtKcRtlUWBf9kgKw8xfu_5hbgw,Lee Jieun,dlwlrma,IU93
p7LzJ25Pv8Zr2uK3-JQROv1_f4gecLUR4Znk5ZnS4k2A101A2nYsomX2xUqhB91Jnk-pQbCfu0bvFQ,bLka0bvphP666-QynoZZB4k7ustUYAyMRaQvf9R5GJbVqnFXQ5W4HVShPA,rouf rouf,como a sofia,born
Lt8vfHMKVX49wqP3xl0vV411TaS2LiDquLSyNCnfTuW55NdKt5nm39-hLNEEkwfc0TQLBtxR8s9roQ,QKFKUCMewwWzuf4Gze_lhP-wQvnYja7bufEr7BiAq0cXsg,Vayne islãmica,Vayneislãmica,Vayne
BYAwRN2R98SQklCvKVX-LKexuEL_BxIlkqOUNK9JNjw93I7H8hKy4bIIxe7cuQxVQZO0yHGz3cg-TA,LEHRqaE9RL4Y7CPGMluYeiBlgboQ2bfFyLMfOoknNIFWTn8,better than u123,sup gap guy,0001
uwFFJHbotftKUsOrD4YMX0nRLkeRjvNBX7aMYzj4attuCPWV1AeVHYK6LjchQ_m5sVY97TtU2Jh8jQ,zgJBM9L3V22N3db5YGfPajXoeVRq_NiNw8tCHtwaS-Qls8GVR5Hs98VqDQ,Sete de Ouros,Cutplague,BR2
z1s21r9hskHmudX6hRvZJp2iwWsgy1kEzUgYzcfR8M1BxCwSz051KBLh5_83yvv4ejJzPQ5ZonpZgw,s3cF0TF27N6ssXbxijcWmP0yZh0z1cvIbiU5rRP15CkIMOQH_noGu14JVQ,sunchase,sunchase,BR1
-79waa7j9Omc2EkH7JRrrDPAlewcsI2objh2ATZ_lfuUo9JPUsuo0ODqyUZYDFhFdgVqan7Tkw_Jzw,ODMGcG5YqOQZ268QF6bKlDwZ8E85PdadsVmYp3YlSKJdQg,Friks,friks,uwu
guhHXNdTBkSw6AyDeKnTwcjB9miYfBjVpwQ0FHdaAr3GfyVcZwEoArSYoArf38TnKmdgDP1dMPIhKQ,Mg4UjVz0kpuwF28wfmRh52zbe1FZAJoSRhI3JhHzLD7iCw,leaftime,leaf,time
P5H5xVGhIHR75aOQvsRCLYZCGaf11GNNBbtaJBcDwdNfohjNXWIx9RejBtH8y8FaG-4_wt9huyz7ng,mP5ve5c2CyKZZMv8rfVXotlOXf2F_JJiwbvFqMQS8RZ4Rw,Éverly,Éverly,love
