matchId,dataVersion,participantpuuid0,participantpuuid1,participantpuuid2,participantpuuid3,participantpuuid4,participantpuuid5,participantpuuid6,participantpuuid7,participantpuuid8,participantpuuid9,gameDuration,gameCreation,gameVersion,mapId,gameMode,gameType
BR1_2861604500,2,ujJTQDSycAFNqMpGmRFASrOEQCMa1JxhGJQLZpobimF4ENh8LUoNMC9BEA3MkgqF0r_zYVpcsChC-A,hK44Jcub0kgSyCDLStiXYq_WewBawm1oXpW__IcYtE0YCd4CePIti2CSKM0InGzVDypcQa2oXHdNng,y3BtSRzfnwlaPg_3jzNKJWrRn8xVENYbhGKWWKnFaKpt-wjwGnU9prAB9dMxRoQU6lO0WMHO8fB56w,_YEdQm4WxJo9z2UvlS3ldSo_Sm13jeu6l2FKmxuDL-Pbf-kvmrYqBrNb6m7-hXoT9bhqCRxJPzgswA,LIOvy6O7K6adIosO-FjQSvEp1Ic6FS_-nPFarHAJHRLL1S2Qmt6R4uhKy4XK_ITwHxl1Tage9bjoSg,PDQzyhEmID-pfrckLr92zkPrQ4c5VacaOW_ixRjmMOCc8VVsCxsGdH47hSgbndLYcQZ9Vmsf-GjMMA,FhHJzGJoX6da2igjQx7rhej7_s_uTvPUHMXR0-CpliQQOcYn6yOKe-3Q_qlGPlLMPaxHyuf_6a2_vA,I2pd6G8mWH1RmlMzeCcaIaeBZmLrj6YA6DgtCRYntWLKbN5OZrWCkq_Q9XRUk06YHeDrJsCBvv3ZOQ,VIyp-i6lrZbYuX9WZRW8W7Mz468BEOugAMZq6jdv0BMcuKptM3HYp5shetknNw3IwZG-nKebJ5PbXg,y5hrq4BL6I7UvQERYV8hnU_1QQuA7UJWtPGctVptTE_PZ5q4fFHzmQiF1soUdZNpHi591EkG7Adusw,1880,1703541468773,13.24,11,CLASSIC,MATCHED_GAME
BR1_2859938667,2,n1ncnWQxg4PFW056RHkqUE0iFyTBs50p28Z9K9MdzmrdwQzAsY_RfDKH5j5cPhYW4jLTLw0WAP6_cA,bwHQ-LRH5qhoYczTn-nTamYElMKkPXVQsPsalQjsOy2jNwfMhg7z-Ii70Nub63W0X2e29lwoMgCm1A,Y9hLz3RTw7SOXFTrFffQLtfFfCVXqTMweJEhJj2ZHSfnA6P1CdX3Q4OAckJi22BmRHixWdqOVMUH6A,m-9fGeRSHDdZpHkDIWehUVpJPB8caobl1EGV2vhwpwT8oe8KQwjgBgyMmXv91TQEmgKT5qB20jFyjg,P4hY_deULTld32t_mN6b-ww5Zzk6l_N-mZYNAbE5uUxPW2gYLutsU8w6timgtb-d1sEoIA7ceOV-fw,PVjvJ-8EGtbqF5qRexXJydMgTHiICjBYU9stLKuAst1_chelEsj0x9Hqv_stsDCLX9rIxeV91PJ19Q,3JdUgZTuqjj4tSn_lrZqABgE-2ZT6oDT40a6cT8fpIRmhrQ39AnfczhotFdGa24hFUHdXKSqx6I4kw,RxSMtBqWVf_RPWlWx0rkAf7DeMy0nezPrRgq-bYVtQu5cSDp0ZcEKi7hId7GAxapYFAFmFjrH9Sutw,ObzgkJR8n7u1UEEkfpwfqIIYzN0g9nUJkXArVkb1v9ROawJfDvJ51LVyUy7Pe9G4lHuFgWJPZ8FW-Q,DL1i5OiTPrTeNiNGfgovBRZrrWswSwqaPy7n_6djgudxzGrbjeljogUZQk8iomL6U0aS31jYiprkrg,1462,1703288748102,13.24,11,CLASSIC,MATCHED_GAME
BR1_2861850158,2,AJPNXmw0dZKteVtr952_QNjLVhrvPawwT0U7HB0IIKsya0VxU5COijGwHr7nsvUN538qF6z5UqcFyw,792efpf77My_dmcfaVPV0RWjGGYLyHm7kEvFryClW7aaOnRIRF6Z0_yqK05AO4knXe2jApRWJlCagg,LbF_BbisQu4l2csCogvJ0wblp_TWxGiouKWFc01-VnPfbFx7hmCKGQm3eTHZ0tL2mD5sd3W--X14pQ,cllVYKIPn7yMDHvE4k1VO0DBsLmRbD3byWnnvispES7UrSzqFtBYYDi1Ojo935N7VH_zgz9z46d6Dw,uS6SbHSE9V7saydOflIbb0E8o2Mph-42Kea3BN9uK2ZbIpFm4Q_7z3_YXHeUw6nDxXk7gZ7x8yOfbA,XiWtIOtmoeVcZe459Gf1SdtBm5cuMRQ5BpXr438xd1Vfbaxp_PxMdTYwaZ3gX_t760gFOUNAYGdOGw,mi78hOzVCun7F-UUMsoy8yG6lNPqvvPHHR3VhfVavysu4gJEfkrOVuc1RRfNRM2geVOPkAVTAXdM3Q,Ciphl4Ttn6wLqr7ueJPgIDSrjmypwsi1BWc4hxtq5iP0b8IOVzz0iHX-YEaiOmmuMEpqNBbyAqfEYg,4H1fgeKifsHvIXMuHcvrYXRNa8SCBD3v0PDTHtx9-cDa1242jmkcgNcMWTb04BvNtAJH7lMshPLGcQ,-EFibpRh8G_mtbMAJ6AHHxRY554mx8SCQtCznsikyB_KQqY0IYmrL0DEzLEI598rUnPOb_tx7pAMfg,114,1703561757661,13.24,11,CLASSIC,MATCHED_GAME
BR1_2860156226,2,j7ovTLQOhDen7ZRToax7YDC2ErkBdaxi4Sp90aPNoWg132dAsg3sXp_TiATSaig_s86XN1T3BbuDZQ,Bf03Q4rpWQG1GjQ6dUFb_3dtyCx7nCqyUztmfY6LKbz7qvnoiZBuccYO9--yCusvG_KOglUq7s6lig,dp3WAlYiurUKLezH_AgtlHHykY7UPEhtMwlF63w_qZqvoaAnjw0DOm8aai4i8rIopxX-XkwRjQldyg,BYhhSyvSRjmiMSymV3ciaqkndxgMwPgmp1QNTDjdA66eUipT7TNr9jOfuS0wwkKZCDFNc8Xv1Lr0bA,IQM-5xO84ocKU4BKYcaEMyF4BuGnD3roc8mUdTk0WkjeWuutW0XTqoM1RHRvDrfp7KSozlYM4zqbSQ,NxTG2jScqzIBh7xJhrHBws6NbWom-AtHpzg104oR-4NIiQ9o8zqtTkLm4P-XnCCTU5gIP8cbFsWCIA,lf_GhnhcnnfqjLnxqwGT89Wgg1lEUHmf8pvpF7I8Esflrk3HHZKQ63WMUEiOw35gaykyV1nFsAWxjw,T6u-IGdWGeQ2NPS1UdfeFPFXq3-wl3FjOtfyRG7bfTWmw1sZybs4mJSXCo6s18cVyTotwZIGYgMoUw,h9Uq6_RjfDU8HI7IZuR6hdNccbQ3XI1Ij4YoDyQ666BvGE3Yn1_qQ-kDadsh6SPj25X4VkiezL4dSA,KsPVHrCI7XGC3Y_h7QpVCbsLXwRqzAr4aYJqMy-2C5pB2965V2beEf9C8-_cNtxTix7Bf-vKfpDwLw,1208,1703311572024,13.24,11,CLASSIC,MATCHED_GAME
BR1_2856844951,2,1HnOIEUpff12QN_t21tfYIqG3yTGx0S2edoRPP6k43P4oBWtmpEHFDVWGhdbqwp3mSjRITrCbWXkKw,ktRW_giBVh_-1TCG4c1z0nzYmaZqX6ZeNWVMxrjqw5vpgQN2_WKKaou9VFcIUiiNUkiRPX29lsyb1Q,q2NeUmtKnJhSSnrBr5ry9k1RXHySO1wvhOZHGv6ov5c8hokoErShrVQYJgZSyHZEuN0NQIRtwfzIaw,5Rwe0kyq2Hp5epIQSwyPOHnyKo4flzkomkSZJva0ZhPtJ7FGRqFR1XEgEeBiAbYZt-_Solqq4tJoxQ,FGaMOH7Y7q8iw0EkNkFOABm5KnckSGmXwpFaQ19ODgFb_tF5I-wI09a8pmYFWMMvpxbNuMOVkU_93g,cKmWK-Fk2TZnskKtvBuuoEQyANhliL9hUV-_kR03SPFk35q2oVKwQibX_6X4DxhuU7Usm_LABB08Qg,Ex_F9FR9dCopV5HV4XubmLK9Jg8jZJCC2-l3-RNS3hxEohh3fzmAz_wx3YvtU8pEuc4rSZ8FB0vR5w,mgLo0m_JIkMEcShteyqCU5dILO9SC-TWqUlUQnEDct8a7SlqMIDDZBFE7yIZRsM3ehPP-uqb61e7QA,Dp4RZA6moccS50bmVZOwEsKveBMZE_bfoJo0_0Ijh_mghjgHfc7yOb_uLw3og3P9By4YzozrbRyDKw,4jiAxGLIq9loNxA932xBCYu23M81L_rhR1XOsX4dS43j8cSlvvon-C9VvIDTyF4LNarUFGe8Z2rPeQ,1241,1702845454430,13.24,11,CLASSIC,MATCHED_GAME
BR1_2861351729,2,dulbBFI4p7qhQJNpBOmQ8vbZW3H6-tw3aF121cHFp2Fsayw0ir18CMQ5JAgf1ppz0Ac5icw7ISb0zg,MCD_cyv-mK5AxPQh8ApcBC69l9_baFxRPWOTwwqGJCeE36MMcV1P-DLVYFvhAE4i7NVcCsb7wRvMZQ,m2MY_X6On1I5Ik8Jj8Xuu_j1kMQchwAz7VWJ1fAYRks3yaYKv6SbTZmXkYAtidCTHX8ytLJ9RyTFqA,6MncGxJVw7MbRkIA7K-UG8sdYMrL79-xhQSwaw5Uh3kdOrdCh-yCD6PDQXbht2gIYzdM6YY7-QyM3w,rSTW6bvfLz7gYF2GlxTPc07YYYRZgc6A8Lfby0PuuSfQxj_xDOYtkzlS_2xqUhdeI6ut0f_2DFO-6A,eUDY5Yuh86MXOPqJqeo2TaQhEq0umzdTy5iai0GvdPI7oZa6xkr6wXBTjH_2T9a3ondew2vKmw-lKg,gaT0i95rF3DP5_v3Y2s62itrO04f9lVyS00p21QgNKmasplVsi-liV_lEONVYYz02K_ue70UehcKNA,_SzYmfFmeOZHMsZ0qWiROSkN4vkATgu2GppPVZ0sh4aApE-jPzpl0mmPhT_MiqETVcNaiHO0IcxyjA,iBUXArjLBt5PJoAl5lwYD6sMS33cmjMK4JMChrCKEw7q5uG9uPFEPiA3Ke81e8ZBFlXOp5BKW__jIw,RbwzAkJBOP6erRMCjFKP-J11M-1m1JN21wwKAQBaFOxpPx1OA2xyupb8fDYOAuEXMQCPU-LkTV8NZA,1999,1703510996244,13.24,11,CLASSIC,MATCHED_GAME
BR1_2862140386,2,YhNBKTFomj44jTgayc2KYGxdRNTkWm2KNbalZGWMRstZmBbwoX1QZb-Lr0sOI8jS538mKRbyRwvKoA,MC4zLYGE6BAXxAXl3-u8hdzBxgsIHTL0Xv-pM40X7xeeyy_odI_HU9Qp2_F4y9DeZL-lZnxM_CcY3g,5Q4FxQoGYe6SBPiMusgzZOUIxzrgHr4uRDQo-ss-0ZVGwICBBUv5jXfQbrlO4TF6TKspgwS_Guq9Sg,zUQOIDSOLsPTOkbi_8NmAt1QYsyFYAsjRhQjXEpKHgO-PercwYZO93lDjG9uAswrRJ2aIe4hEHwqGw,_qEdTwGo-11Wi6WYod8_eW5hSHUUY1sjvzIdJvYrI_bYXcW7Yc3GUa4pcCaUVmIE4uLln45hudHkeQ,dqVCdxffV-vumINy6_I18g95S_3TdkbNhLmUZWWreqYC6MrKeaPgzsa59vDJOK0-zXV4_yQbmi8-Sg,Ho86YbDL4f2MVV7QBF0YFkzHUeW_TX4PT_LxqvewwpGNjvAp0uNdPRPsgZMWEBXyjRtKe-HfukGFdQ,HvLyQbUezbMkcxJDlSZDNwhk17rpKRvub8GWnysV4jZAtrrocOBOcNesaIKjJSoBNcigAIVcF9se7w,ZHHdHiL6nfYDeE_6ttbDW68qh95Q2S1gxNheYPZIKpRa-4lr8ct8EBwaC3RndCflX_2p2-xpz1pXRQ,S78pbEKK3k-uPlF6Nb5EHJRGikdX4H6CUSEWFQx2nS3RHspWmL6Ip_ZIpracTJhCcmmlAeG7HMp-HQ,1201,1703622021022,13.24,11,CLASSIC,MATCHED_GAME
BR1_2856857693,2,THcs6m5ROTL1k82XiY_XFMlv_BDfOirfWeOwhUnnjgLsl3cHsqsC8ypJfOnPJF8s6Kez1IV5oDbzVg,tkSrLdoXrklinCjgFIQTRS75FQ5BDOVng7K72fl4UuUcF_XSUGQmdlu4yF-j7wAnctbXk-_1ytKn7w,geZZzEVTG_6AqjXxtXTMyovFh6LJ7fMHGiia92Vx-Yn0QxG2phVLWaRPvCEJpRe3imlIgDNsK8v23Q,hZ5COg95tp18E2t-SYCa4_iGMVN9CF20hIuzhU8xDi2uodNNwe0OZOJG-G0SShNTXPcw8oNTFzjwdg,h-gEWNDa59peHaoX8_ualRKiCyR9BBKiOMhZr-xWJHzWlj81aIQ-F_GUjJ0tEEpx0RucSVglLsDUFg,qklbH6lm42ggaVpKKo2_96hEucJ1lzKSXIhEfoqeoHefV2BIe7o-jwqREpLTH6RG9PSrrZY1qEKBdw,O32g5_surwDR-Zym0cAVXHcece09QkRza3Rzv6DYte_sUorOr_W6RHhvcPGbin3YJGbsmrIuxam4dQ,Gb8eic7uuF3yeyOJhDtBqWX9aPoc2jcRoX2bqVncWpNu8DuxTIc6xCOb7s2Y-XMctCu34yptknb_JQ,HZK3SWPDakVMR6dHP-H_VDPN5zmK7CTCwjXMCfjGUPGd7pM8TbISW-zdx7PvL8K76XMiwziw1m9BHg,BWF5VJuFmHF4Mgrynt4dHB5lGbSMF_ogZW6tEJ9SVsdngdP9reCPgDzXeEQR93rLQO6Zrh0BoW8SKw,2196,1702846303692,13.24,11,CLASSIC,MATCHED_GAME
BR1_2856775660,2,SaaE0T4tK3I533gENrPo8V04I7b7oXL7xX0PPGnYamsqefhzHcWxxYkf1iSgG4u6b1kq9lDNobPByg,WZZqkgng6cfXkiiR2Ol3hIQMxmUX-doNTUZHWx0B-moMtF_EX3uyO0efxA840-0l6egI2tIpOMNUwQ,4ShlCUC3AEz8qXiUAfbAL35kUMy62PG5WAMsFWWPQyxBu39qAPZPVTNeA5ufjACKS4xHobgisxH5HQ,c-HW3H0dkOedhbs__9S5pDteyed8ZOI9vil2tiDO4i5KbE9ZQrmT4_lflxVVgpiNBqiMdvOnM0M0ug,wnYqxc91hEBFG978Ytb5NXGgcSZ4EP7tDi0AV2l6ZKexgAXBiLENLlL_M-E8cjGPnhfQXbYzDBry4g,YtAG8NFFWwZMReEBo4Vy6fKWFh05aFQHzCALB_h_Tz7SJIIABGKdyBsFEtLhgxxv-WwiC6PTS1w_Xg,gI0VRAhvWzKmNjrMjUK0fzgji-k1pJjqRnTbscBTvAvgU0I0Ni6N4N-5B5LwoazRFQ9sWGnZ6hnxMw,EtQtLThUsfjRLqKWhjTSJFZMF-DkZtYj5Rp2Pf0o-rrKBvX2OLcx_S_XwKnxFCSyoRdSN_RPvgLEaw,WmA-waRWLkCi4F5TPJsJCZJfyx46VBqSs0WW0wy5QeOZn7fGn_nKsapbZkLKADYd98ygmcUMvscZBQ,2PL6GzuV9S_sQ69MPXU3pditoCT9jjQc52DLRo_M1eWKXIwHx6zSwsMXfW4wNBTS7STMbQMvEvYpkA,2329,1702839663948,13.24,11,CLASSIC,MATCHED_GAME
BR1_2860270732,2,gn3-HkZnR_CACiXkOoCbQIVxz6qJ6fHu2F1KQTNCZnPrKJ2IT78O03qT-OnbZsJdl0Pozr0CIImozQ,GXB2NG3VsW-ceURqXTmCY7-DLwbSldHIdG2SVx8ettqIqpZul-sa6slm2_oFLysBJbtqfvWPIwMPIA,vFz59AnUpvwzle0OnPXL9-bYcoqj9lnDk2kGpC3lO_H_51wd3wD4BY2o7yTuCEuOVjNIQgx0T13qww,0p21Odt8dq23ujGK0JOj6RT_Kj4Ien6E4ng0Uc4ROOEnC7mY7HLYcgtJnCphONRsx8CsAQB-2a9QzQ,p7355SUFGyhZ0Tc3_y1TnqRg9fVKJkIP96IIg1TWnsCk0uQI-Y-tb2dWASytfE7fXUw-VcCbJ-lsjA,pFg-larthqpwKwQrDAKmB42X4-_X5_6c0UJo7p_FNweClZU5KxWc85JEzS945Dav5z44se8BqifP2g,5gOFeklhRA1lENy80Qsvjeuh1hsog0vwsl2ds60YVAqAAOK2csJuHOaLlAFyvKyD5lTc3sUxk3ttHg,ba7E35qYzDDiai8oCBCQ5Eehztds_5U1MqOnk7lWYLfn7fziCebPnhRadF4_ustiEuqUFNhiJVzWCQ,8FiNCKruovGYGHo8RxwPa6e28QKeNIqD3YCEWdvg0OY45dt7wZWYGDK2iTcAuzcXHDdzRkzJ-HDVXQ,zIVusDcwwswRnRLl11eKmuGYWZO34WVU0NREtn1ENy97Q9TdwThVUXYu9nsrksGm_r-sqQIU5az8ow,1338,1703347604691,13.24,11,CLASSIC,MATCHED_GAME
BR1_2861860843,2,rqLLIYOwtDcIv5WiFT28Ec7UJ7oDrmEVLA7ostoZqMtu9n0DCp0deOAfu0gPZudQk9V8ecSAh-agwQ,M0m-ckiXpTl9q_JvXpB0w7_e_8u4JJDmFPqI76E2u0j1-EWvC730sYteXY8ARn_pcTeYXOGAg7hoSg,banNZ600zdlaeNf5C5iMPVCc4sTEXNp_xQxjmW2v-TotBKzwO0On-oCuZm5UKsqLieV5l4Jjo3aWyw,aLMbG0pSYzCwZ9fNzfd1gCUXMnX5K5ZkHlG2lpQEcL-_ayBTjDKLyqylyJj7HdNe-DDvNiVEU7n0fw,ACavmdF0vW8cN4Sf2F_q2RnZtyfdX7C7eXjp8qTEXP-rg1pLsqJ0Rjx-fZ_aR6fyQuiXJ1EZFWZoBw,XiWtIOtmoeVcZe459Gf1SdtBm5cuMRQ5BpXr438xd1Vfbaxp_PxMdTYwaZ3gX_t760gFOUNAYGdOGw,r99_ZKspvGyvA35s12xbMJqk8KIK04nBCYkerr3Y9UaMkK3ohrzMfIic9VpdpdruLBh-eQascuf9xA,16Gc-2tRhJB69hEwna_CxqTNNET9zrvRfMD9Jbd3VhPKG81QyYwo2KTazElZy8fQImu3pOnYIFSxrA,4H1fgeKifsHvIXMuHcvrYXRNa8SCBD3v0PDTHtx9-cDa1242jmkcgNcMWTb04BvNtAJH7lMshPLGcQ,wT_HDsdhTGs3W57paapKgZje1_7vYVLVE5uikKdOyrT4RhkFq6AZdFbmSK1Y8OFqM1kvhQsRQdvXmg,2465,1703563605369,13.24,11,CLASSIC,MATCHED_GAME
BR1_2864245592,2,O4TLE8DfLDbd1-5_45BngaNWqvSAnUnXC9o-x6-jiMkOkhPU2cKbO95NEUSHlBgnqdpgkp0lWnywQg,vTOoIbojU_7hbLhJLk0_jc4KZPSa4jgtW7azx3JMGjXhs2Mwaf1G54GPdZlxMznJtmL1_2iu7g1ieg,pXJqBrTsCm8SOCBkRxwDST1TGacZIN4GWD7UggLnc8Bl3CFZeeuSTDWkwaWBggLfTeMBEQVZgbtYEQ,RLimSM14Nn0OhcI4hFYLsedznXN4lPOp0sMwNMfI4skx7bYrNFTgQyIqfG2o_IE0Qd8ZKkpJz2-lzg,8jqT2_YIVZ3baHyis1mm-rWq1aLRf-O5Oo1CVhg-r1eu-_9_qv3_RxIxsL96kGvfT-WPM4fdzzP4sw,FabM-U6kDZkg_K_Kv70vqzFn50sL5nNE8L2kXrwMzBZ1b-VpJMu7onqeNbY-Ii1JXQLxiYAmdNt1nw,PeH4scP-4pCX24bEHKOAwYFVxGM7VUE1l4ja18dahIcp1Rm1u-NS8KO-L_of-Bp9X-bfVTBL3uj94w,Or4zN6jF4HUa-OvcQV8mkQGWEhDjrjnaVkV-RQUtlJ1Ty8_PhQ4CVMu2aGbTHmZzyRP7rbbSmwT6RA,7AoShrevkAGar8izN6YjIeQxSL2hNQn1x1xn6fO1GNxjUNgXMKqMQVkhAeM-NQ_u9MBRR6MeN9nBUA,wQQ-JSiDg74GQY7iHR-qWELs4QcSfWQ5bYhJty7kvBEEkPDXwa90lfRNfAnHt3pzIwTY8pXJuS125Q,1437,1703907812296,13.24,11,CLASSIC,MATCHED_GAME
BR1_2853261588,2,pWhvrO3CP1clK1e6YVE6noAnyUrcrXZRV5nYSon9RkI41RCU2h-4uzuJdiQW6WajzDHOs4tYIcbmyg,9yLjhzH55A3jUR5OAiGinWSL3812Mnd36xuWBccyJ4Du8ZQ2hgrtPtrcq1rQGMNW073KMlauQ-J9BA,Pb9oOpcjjZYX9iZNjNqdlHU_3wMBLPwe19MdiE6rLar_jH34dTHhL8dYXTxB0BMFjc7ydgWnFNBgiQ,Qkui7fJqZXRj33rI62l5_dMww73-i1mb3x9PxPuk6JDtkSNYRL8SnW6npFythFv-THV0FJtR3a6tbw,gh1kXtcCwQPZlPW2mSosO5MwRowHYlogHE4KsK8ou-hz4I-a3m6JLkQD9ydCHLVfYkr0qHLgqIH4DQ,151wdDGDHfM2o_wZZF80iNmpmM3VsmWL-ejEVHNYPxZJvKBrXSdxuKCDO6C1BVBDUk9WgloJJpYPXg,Q3SEg5n1EreYCgJycdprrcz07MZX8RmbrtMdpITyFXh5BFy5Eg7VMyYl-4CqkHMSP26FT3EevGG4OQ,PnoIUs82ZVb-JRvo7OjX4_GiRQ1lw_c6_pPPJ26YAprJdN54eKlP8eibK3R1aNViaU_TYkryTdDobA,uF-MfqK3ob7kown8hRziwYYN25oews6A4NvGQXV_ZgMAv9fL1g6FmNLZn_rqdOYI1dKxBPz-Px7ZRA,X4oskigj5bIF-Qgk12id6ZkqI34dTEhmHfmcAnTjujAJF8sGjIpBotqLbXa-dV4XVrswP72wockY6A,2456,1702351615212,13.24,11,CLASSIC,MATCHED_GAME
BR1_2861087275,2,LotauuGhO74gpbNIJ6ukRi-DVO6NuWo0A63QjUDyLib2rgDYPldVssn4vKe5me8cfmi0x6NIkFmgaw,8IFuFDN0KR0pgwJ7PUDY8paAALd5A8mYne5d38gVw3bqQO9oBsaDDIwxLT3ONmuJkazmBKIa-8q4-g,p6f5KBufGiWttB-rnPu-AmJc63NOP9DpV7X-lW_fE9dK-g5jPQVtV-PStL6MFZH4n9jBmyvEU7B-Jw,pnbU3DhRBiS8fbH_7swOcP2tkq0918Ckkgavsc4iBOw5nSHoYreXNApZbFBbZeiBp3BEB_qSLgUTMA,r296Sx_gB-xWqQynsZ5fudiMcXhelkmYGsbPdnqgXn7etc7xOpgfTeFWivxifRMJJhjs99ASXZeUQA,gn3-HkZnR_CACiXkOoCbQIVxz6qJ6fHu2F1KQTNCZnPrKJ2IT78O03qT-OnbZsJdl0Pozr0CIImozQ,p7LzJ25Pv8Zr2uK3-JQROv1_f4gecLUR4Znk5ZnS4k2A101A2nYsomX2xUqhB91Jnk-pQbCfu0bvFQ,vjDwBJ228xpCr_HighhQdyVGTMm3SfJF-a6umu9WyfQz-UxTd5En_iHPXRY9mVEE_13y-_D5bYPoSQ,0p21Odt8dq23ujGK0JOj6RT_Kj4Ien6E4ng0Uc4ROOEnC7mY7HLYcgtJnCphONRsx8CsAQB-2a9QzQ,u2h79NF7ZPfU4QuiheqNmBYtywmqssWJ6UZrQnPuIJ6sEaK6UX8S544eLMcypV88wpqC1vmzfjdnXg,2178,1703451960242,13.24,11,CLASSIC,MATCHED_GAME
BR1_2861686797,2,THcs6m5ROTL1k82XiY_XFMlv_BDfOirfWeOwhUnnjgLsl3cHsqsC8ypJfOnPJF8s6Kez1IV5oDbzVg,kHYTB1E_SUt0-80Uu4JTKhmpSUJdcFwxCUcqAfUDsDglCqCbvZk8ZkATH-QR0ZkUqFxLDCHoXYXFWA,vjDwBJ228xpCr_HighhQdyVGTMm3SfJF-a6umu9WyfQz-UxTd5En_iHPXRY9mVEE_13y-_D5bYPoSQ,dyBOqIwZ6i3m4hEaLbYU3SqUSeGBHP1_umesOmvnw2n6EYGQf_GuOdcJW5lI9sjF59WSXCEhVUySCA,4_jeK2ppSDrT664c0EZ1pdQtVoCTjZsaqYZ4z0cw1e0iMHuahVKVkec9qYDJ72nRI0nLuIAEVoc2Ow,L1I8zDBkI1wx_4lpkBtzKBza5g8YHXZTqgtx2ce9CKg9X40ZSwDgtT01G4QbWjhE1_Eyz05giZCJzA,ndADeJo4CsjD4vOXhxTa1_Mz5VD5MyNBIqrDN7EvMr6ALZF8i-gpNGt4WuGR19IPRbmbIcVfrFTBww,SeXv1O08GoqzZ3Umc-SoH7up4er3oKmg14Uw4V_mvHoKwlGeIcPyAyKvVoeYD1b1dspCttELFm6rsA,yrYMKdmbMvoPczl5RQFiLcip2R7j1ED31SWt7GZwjf9HKL98yD_xcCUCrAe9GzppSZlOz4E5oGubkQ,VFwLYOPSt2UXfoAcne3kTjGAMc47EZnPdpXwbaI5pceA4YJKRDGc8fctFSxUgjfTd8OZPfcH9enhjQ,1417,1703548483171,13.24,11,CLASSIC,MATCHED_GAME
BR1_2854778191,2,0QCJLwJvD6Z2abXbodmUMeUHizpBy5AngEQFqFLoHhegRG0_T32D6QIYFE34-ymA7G4h6N6QOSK8Ng,TbUQzYwuguS2BIczoPmDkQPDDS3AGcw0GYnEgavT550UbKZc41o6qif-MXyh3CIt1YNjm6EcBOr_kw,snFWD_vyfNmhzbFOKDZrFIQIOmfHSih8BqCF20sTLFGFfTeT8hSWitzXNXTq0nB1U1ax0_iVklJpeQ,hSaEOQ1gi5COFW6BjL0uzTwhiDWklPZJ7V7y80RZQMP1JKboaM7XVAzuQfPQFh8atuR4Cuq2blxd1g,8IFuFDN0KR0pgwJ7PUDY8paAALd5A8mYne5d38gVw3bqQO9oBsaDDIwxLT3ONmuJkazmBKIa-8q4-g,Cw_AaC56bHQ_PJK9QwYbbvJoE7bHENW--8zgpV7eKp4wjvq1EhgIbe5F7FafqtK7yhLs3oodN3CwEQ,WZZqkgng6cfXkiiR2Ol3hIQMxmUX-doNTUZHWx0B-moMtF_EX3uyO0efxA840-0l6egI2tIpOMNUwQ,fD2tbz8mka_IllanfK0Z8ZqpB6FI4xoCg2losWzIoEhG0p9iLgiyuLmh9zJtwODet_TFNXzzYd1naw,Ji2Mjf1A96GICz5Ct9Q2dBFaq6457AFYnsOoeRyZdfWSSGAMQ6ypVg9R65pDB22V1waYExI5Kb57yg,xClLh-egSnyc3wvP5XeWpSjs4RvoNS_zpq2X0Nme1oENCl8CJMQ9XwHhenVw2KG8Y_HuJCQhTt3giw,2069,1702576193337,13.24,11,CLASSIC,MATCHED_GAME
BR1_2863104614,2,s0WiAbgNWvxnnal4aQxxebP-gMYKMn-N7LV-JP0r9ZxvL5eNb05lKgDfeZszSyxXfj0Ftr1ClmgTnA,kEOanev54dqZc0EE0hSW9fZfrpIfewgdFrwsDI7LHeNyaXyZhluwlqW0bGJ1ms9AYmcBFhPic62kbg,2d2Ge2S1HNzibxYZX18he6BysOYCr0A4JjXjokeauLISS0qHP2KUiiu3id29zJm2Cg1jr2X9R7cqUA,RoI8wtG1tSZh3gZqGKmoYSgOL5bBNS47L-lzPzP9zUC8EmTFWSRtcJpps5giW4yRNfWtk5UCwUjiYA,X4oskigj5bIF-Qgk12id6ZkqI34dTEhmHfmcAnTjujAJF8sGjIpBotqLbXa-dV4XVrswP72wockY6A,RwJFa1beqY6lThlU6R6jBngQpJnhGgaBxNcfmqSGf6tYIXjq2BFDUXzBIuRXvOVGbGpXcEZpUroVbA,KRLCOLSGYrfyPIW1m60POSF4uDX1iBcSrFwvOdAy962VeMaUKshhN6bGu24S0oV1VsXc2diR93Cc9Q,d0JhhNgojZVJKMSJEVWvu3tX3L22bOkS3LCqYmB8y1b3RZxOhUPxW_QII5ajtBxnVpv1ulmTnu0fIA,mKa3FvjcQ-QrUSS3xzWO9Xc12uk2c2xc2Gv9roV36UD2XPg0CXQZvpXqZpkTuOMGKLG5tjghhN1ZfQ,sc52GBk6shkWOb5LYrlXZTGxcQneha4QMSOAXEwew823Vxbb1orEDFR3OPOen8jgdSieKwXcszceJw,1487,1703741193962,13.24,11,CLASSIC,MATCHED_GAME
